"","X1_jvm_pools_PS.Eden.Space_max_value","X1_jvm_pools_PS.Survivor.Space_committed_value","X2_jvm_heap_committed_value","driver_BlockManager_memory_memUsed_MB_value","driver_BlockManager_memory_remainingMem_MB_value","node5_NET_ib0.write.KB.s","node6_CPU031_User.","node6_NETPACKET_em1.write.s","node6_NET_ib0.write.KB.s","node7_NET_ib0.read.KB.s"
"947",2541223936,142082048,5498732544,347,80853,7049.3,3,1452.4,6832.7,13333.4
"948",2541223936,142082048,5498732544,362,80837,7078.2,3,1421.7,13649.9,13312.8
"949",2541223936,142082048,5498732544,373,80826,4956.3,10.9,2663.7,14179.2,6873.9
"950",2541223936,142082048,5543821312,316,80884,11591.5,6.2,5494.1,12264.4,11768.1
"951",2541223936,142082048,5543821312,331,80869,7081.7,2,1509.5,14205.6,10998.8
"952",2541223936,142082048,5543821312,338,80861,3545.1,3,1434.1,13653.8,6821.5
"953",2541223936,142082048,5543821312,354,80846,7084.4,3,1654.1,7166.9,7731.4
"954",2541223936,142082048,5543821312,373,80827,7866.9,8.1,2403,14118,10411.6
"955",2541223936,142082048,5543821312,381,80819,3547.2,5,2490.2,14505.6,4414.2
"956",2541223936,142082048,5543821312,396,80803,7051.9,3,1461.3,10347.8,10034.5
"957",2506096640,179830784,5543821312,411,80788,7403.3,4,1648,10505.6,13633.6
"958",2506096640,179830784,5543821312,419,80780,3844.5,3,1625.7,13677.2,6796.9
"959",2506096640,179830784,5543821312,438,80761,7804,8.1,2598.3,14466.1,10412.5
"960",2506096640,179830784,5535432704,454,80746,9157.3,6,3608.3,9097.7,11162.4
"961",2506096640,179830784,5535432704,461,80738,3784.3,3,1536.2,13637,9983.8
"962",2506096640,179830784,5535432704,477,80723,6651.7,3,1530.4,13654.8,3798.6
"963",2506096640,179830784,5535432704,492,80708,6964.9,3,1382.4,6828.2,13316.9
"964",2506096640,179830784,5535432704,503,80696,7784.3,7,2376.3,14315.1,7647.5
"965",2506096640,179830784,5535432704,317,80883,3514.1,6.1,3113.4,14708.8,7128.8
"966",2506096640,179830784,5535432704,332,80868,6987.3,2,1701,6821.1,6659.9
"967",2506096640,179830784,5535432704,340,80860,7046.9,3,1631.8,13665.4,13650.8
"968",2506096640,179830784,5535432704,355,80845,3586,3,1557.9,13667.9,7157.2
"969",2506096640,179830784,5535432704,374,80825,9798.7,11,2991,7888.3,13435.4
"970",2523922432,166199296,5540675584,316,80883,10497.3,5.9,5325.7,18063.7,11086.1
"971",2523922432,166199296,5540675584,331,80868,3594.5,3,1415.4,13666.3,3253.7
"972",2523922432,166199296,5540675584,347,80853,7179.2,2,1576.9,6835.7,6853.2
"973",2523922432,166199296,5540675584,354,80845,7166.7,3,1549.5,13675.3,13660.7
"974",2523922432,166199296,5540675584,373,80826,4582.8,31.3,2497.4,14665.2,3318.2
"975",2523922432,166199296,5540675584,389,80811,7278.2,13.9,2674.1,7690.8,8034.6
"976",2523922432,166199296,5540675584,396,80803,7176.3,3,1626.6,13662.2,11072.6
"977",2523922432,166199296,5540675584,412,80788,3588.2,3,1471.5,13664.6,7151.2
"978",2523922432,166199296,5540675584,427,80772,7165.1,2,1518.4,6844.3,13977.7
"979",2523922432,166199296,5540675584,438,80761,8550.9,13,3171.3,14699,10778.3
"980",2523922432,166199296,5546442752,454,80746,5283.4,4.1,3223.4,15819.7,4332.9
"981",2523922432,166199296,5546442752,469,80730,7182.9,2,1420.4,7309,7179.6
"982",2523922432,166199296,5546442752,477,80723,7185.5,5,1469.7,13624.6,10067.7
"983",2523922432,166199296,5546442752,492,80707,3584.4,3,1584,13633.3,3589.2
"984",2523922432,166199296,5546442752,511,80689,8060,16,2528,7922.1,13414.1
"985",2513960960,173015040,5546442752,316,80883,7191.6,4,2725.2,14299.4,8489.8
"986",2513960960,173015040,5546442752,332,80868,3600.1,3,1664.7,13969.3,3902.4
"987",2513960960,173015040,5546442752,347,80853,7184.3,3,1689.1,6827.1,10413.5
"988",2513960960,173015040,5546442752,355,80845,7175.4,4,1431.3,13640.1,10730.8
"989",2513960960,173015040,5546442752,373,80826,5615.9,7,3245.4,15051.6,3713.8
"990",2513960960,173015040,5549064192,389,80810,11295.9,7,3849.8,10876.9,11127.7
"991",2513960960,173015040,5549064192,397,80803,7192.6,3,1518.4,13625.8,11051.5
"992",2513960960,173015040,5549064192,412,80787,3960.6,3,1475.3,13634.8,3593.5
"993",2513960960,173015040,5549064192,427,80772,7191.9,3.9,1585,6812.5,9760.7
"994",2513960960,173015040,5549064192,431,80768,8097.7,5.1,2820,14945.2,7389.8
"995",2513960960,173015040,5549064192,317,80883,3615,3.1,2537,14005.5,4404.4
"996",2513960960,173015040,5549064192,332,80867,7190.5,3.9,1346,6806.2,6879.6
"997",2513960960,173015040,5549064192,340,80860,7235.8,3,1647.6,13639.6,6555.6
"998",2513960960,173015040,5549064192,355,80845,3591,3,1498.7,13614.5,6817
"999",2513960960,173015040,5546967040,374,80825,10192.1,17.2,3379.4,8498.3,10957.2
"1000",2509766656,176160768,5546967040,317,80883,7172.3,3,3232.6,15190.1,10604.1
"1001",2509766656,176160768,5546967040,332,80867,3604.7,3,1454.5,13638.3,6817.6
"1002",2509766656,176160768,5546967040,347,80852,7202.3,3,1475.3,6818.5,7200.3
"1003",2509766656,176160768,5546967040,355,80844,7157.9,3,1404.9,13641.1,10736.8
"1004",2509766656,176160768,5546967040,374,80825,4552.1,8.1,2900.5,14956.5,3414.2
"1005",2509766656,176160768,5546967040,325,80875,7165,3,2139.9,7322.9,8146.3
"1006",2509766656,176160768,5546967040,332,80867,7160.5,3,1539.4,13648.8,9746.9
"1007",2509766656,176160768,5546967040,348,80852,3589,2,1650.1,13671,6831.6
"1008",2509766656,176160768,5546967040,363,80837,7148,3,1482.4,6832.1,13646.2
"1009",2509766656,176160768,5546967040,374,80825,11333.5,13.1,3627.5,14954.6,7404.4
"1010",2509766656,176160768,5549064192,317,80882,5894.7,8.1,3857.1,17702,4153.8
"1011",2509766656,176160768,5549064192,333,80867,7163.6,3,1505.5,7282.6,13959.9
"1012",2509766656,176160768,5549064192,340,80859,7155.6,11.1,1470.7,13651.1,6824.7
"1013",2509766656,176160768,5549064192,354,80845,3573.1,3,1820.2,13647.6,3898.9
"1014",2509766656,176160768,5549064192,373,80826,8071,7,2790.6,8085.8,14248.1
"1015",2509766656,177209344,5549064192,316,80883,7159,9.1,2442.3,14189.7,11178.2
"1016",2509766656,177209344,5549064192,331,80868,3558.5,3,1662.5,14003.6,3244.6
"1017",2509766656,177209344,5549064192,347,80853,7141.5,3,1644.6,7140.1,13611.2
"1018",2509766656,177209344,5549064192,354,80845,7150.6,8.9,1627.3,13284.4,13274.3
"1019",2509766656,177209344,5549064192,373,80826,4609.8,26.5,3522.2,15273.1,6731.4
"1020",2509766656,177209344,5552734208,324,80875,9260.1,4,3235.1,12583.3,14219.4
"1021",2509766656,177209344,5552734208,332,80868,7150.4,3,1489.5,10057.4,10052.8
"1022",2509766656,177209344,5552734208,347,80853,3576.1,9,1477.3,13620.8,6808
"1023",2509766656,177209344,5552734208,362,80837,7151.6,3,1596.3,13634.9,10713.6
"1024",2509766656,177209344,5552734208,374,80826,8035.4,6.1,2843.4,8141.7,13652.8
"1025",2509766656,177209344,5552734208,389,80810,3581.6,4,2368.4,14127.6,3625
"1026",2509766656,177209344,5552734208,404,80795,7154.6,4,1491,13634.7,10072.3
"1027",2509766656,177209344,5552734208,412,80787,-1,4,1528.9,6813.7,13295.4
"1028",2509766656,177209344,5552734208,427,80772,7418.1,2,1613.1,13653.1,7475.6
"1029",2504523776,176160768,5554831360,446,80753,3914.1,27.7,4051.7,15549.6,7510.1
"1030",2504523776,176160768,5554831360,454,80745,8543.3,5.1,3298.2,10914.1,10543.9
"1031",2504523776,176160768,5554831360,470,80730,11381.5,3,1541.9,13643.9,10728.2
"1032",2504523776,176160768,5554831360,485,80715,3910.8,3,1542.9,13643.3,3245.7
"1033",2504523776,176160768,5554831360,492,80707,6932,3,1540,6827.5,10390.4
"1034",2504523776,176160768,5554831360,511,80688,7172.3,15,2843.4,15239.9,8174.5
"1035",2504523776,176160768,5554831360,324,80875,8095.1,5.1,2512.6,14062.7,4411
"1036",2504523776,176160768,5554831360,332,80867,3576.9,3,1529.9,6824.8,9741.4
"1037",2504523776,176160768,5554831360,347,80852,7162.4,4,1443.8,13656.7,9747.1
"1038",2504523776,176160768,5554831360,363,80837,7161.9,2,1418.6,13646.5,3248
"1039",2504523776,176160768,5554831360,374,80825,3597.8,28.7,3254.9,8432.3,14069.6
"1040",2502426624,182452224,5558501376,390,80810,10458.2,7,2808.2,15909.2,11145.9
"1041",2502426624,182452224,5558501376,405,80795,7154.9,3,1588.6,14186.9,6814.2
"1042",2502426624,182452224,5558501376,412,80787,3575.1,3,1498.4,6828.8,10066.1
"1043",2502426624,182452224,5558501376,427,80772,7153.4,3,1425.4,13653.6,13314.4
"1044",2502426624,182452224,5558501376,446,80753,7176.8,5.1,3080.6,15651.1,7121.4
"1045",2502426624,182452224,5558501376,454,80745,4599.3,3,1883.2,7106.3,11502.4
"1046",2502426624,182452224,5558501376,468,80732,7170.4,4,1872.5,13978.1,10069.3
"1047",2502426624,182452224,5558501376,483,80716,7148.8,4,1593.2,13653.4,6497.8
"1048",2502426624,182452224,5558501376,490,80709,3576.6,4,1585.8,6822,13632.3
"1049",2502426624,182452224,5558501376,509,80690,7214.7,7.1,4447.1,16101.3,7667.4
"1050",2502426624,182452224,5559549952,525,80675,12636.4,5,3151.8,17213.7,7799.5
"1051",2502426624,182452224,5559549952,532,80667,4258.1,3,1566.6,6825.9,13969.8
"1052",2502426624,182452224,5559549952,547,80652,7161,4,1402,13666.9,10403.3
"1053",2502426624,182452224,5559549952,563,80637,7162,4,1441.5,13648.6,3579.6
"1054",2502426624,182452224,5559549952,574,80625,3601.2,7.1,2802.6,8450.5,10853.2
"1055",2487746560,178257920,5559549952,314,80885,8287.9,5.1,2801.4,14013.7,10592.8
"1056",2487746560,178257920,5559549952,329,80870,7157.3,4,1778.5,13659.5,3249.6
"1057",2487746560,178257920,5559549952,337,80863,3584.5,3.9,1630.6,6827.5,13323.2
"1058",2487746560,178257920,5559549952,351,80848,7159.9,3.1,1438.8,13655.5,6509.7
"1059",2487746560,178257920,5559549952,369,80830,7179.7,13.1,4452,16942.9,7696
"1060",2487746560,178257920,5559549952,377,80823,7134.3,3,1705.8,6994.7,13559.2
"1061",2487746560,178257920,5559549952,390,80810,7165.2,3,1577.6,13652.3,6834.1
"1062",2487746560,178257920,5559549952,404,80796,7167.7,3,1504,13648.9,6495
"1063",2487746560,178257920,5559549952,411,80788,3882.9,2,1631.6,6833.1,6839.7
"1064",2487746560,178257920,5549064192,430,80769,7207.5,14.1,2769.5,15186.9,11271
"1065",2487746560,178257920,5549064192,316,80883,8130.8,3,2186.3,14176,3638
"1066",2487746560,178257920,5549064192,324,80876,3609.1,4,1663.4,6827.2,6833.5
"1067",2487746560,178257920,5549064192,339,80861,7161.2,3,1442.6,13675.4,10751.5
"1068",2487746560,178257920,5549064192,354,80845,7195.3,3,1546.3,13669.9,3909.8
"1069",2487746560,178257920,5549064192,366,80834,3636.2,19.6,5259.8,10272.4,8248.2
"1070",2472017920,197132288,5549064192,309,80891,13221.2,3,2337,15889.6,10988.4
"1071",2472017920,197132288,5549064192,324,80875,7177.1,4,1615.5,14224.6,3261.6
"1072",2472017920,197132288,5549064192,332,80868,3596.6,4,1454.7,6840.2,10750
"1073",2472017920,197132288,5549064192,347,80853,7158.1,3,1341.7,13688.7,10402.7
"1074",2472017920,197132288,5554307072,366,80834,7163.3,9.1,3101,15538.8,4042.9
"1075",2472017920,197132288,5554307072,373,80826,4721.3,4,1852.5,7012.6,10966.3
"1076",2472017920,197132288,5554307072,388,80811,7136.2,3,1519.3,14055,13331.4
"1077",2472017920,197132288,5554307072,404,80796,7137,3,1493.4,13678.6,3891.5
"1078",2472017920,197132288,5554307072,411,80788,3567.5,3,1441.7,6841.9,13998.2
"1079",2472017920,197132288,5554307072,429,80770,7149.2,8,4534.1,16080.8,14445.9
"1080",2472017920,197132288,5554307072,444,80755,10564.5,4,2317.8,15099.5,7504.9
"1081",2472017920,197132288,5554307072,452,80747,3574.7,3,1476.3,7162.8,7467.2
"1082",2472017920,197132288,5554307072,467,80732,7156.9,3,1670.2,13329.7,7140.4
"1083",2472017920,197132288,5554307072,482,80717,7143.9,3,1685.8,13679.4,3894.4
"1084",2472017920,197132288,5526519808,494,80706,3592.4,6.1,3262.1,9305.7,15333
"1085",2487746560,184549376,5526519808,314,80886,8422.2,3.1,2262.4,13216.3,7224.3
"1086",2487746560,184549376,5526519808,329,80871,7133.3,3,1621.6,13682.9,3240.8
"1087",2487746560,184549376,5526519808,337,80863,3575.9,3.9,1517.3,13679.1,7471.8
"1088",2487746560,184549376,5526519808,352,80848,7144,4,1414.4,6838.5,10080.7
"1089",2487746560,184549376,5526519808,371,80828,7188.7,12,5081.2,17128.1,4295.7
"1090",2487746560,184549376,5526519808,379,80821,10135.2,3.1,2142.2,15990.7,10787.4
"1091",2487746560,184549376,5526519808,394,80805,7176,4,1385.2,6834.9,10711
"1092",2487746560,184549376,5526519808,409,80790,7127.8,3,1578.5,13680.8,6837.8
"1093",2487746560,184549376,5526519808,417,80782,3571.6,2,1483.2,13664.8,10715.3
"1094",2487746560,184549376,5540675584,435,80765,7148.4,19.2,3160,8570,11714.2
"1095",2487746560,184549376,5540675584,322,80877,8167.3,4,2429.7,13990.7,8106.6
"1096",2487746560,184549376,5540675584,330,80869,3575.4,3,1678.7,13656.3,10394.5
"1097",2487746560,184549376,5540675584,345,80854,7135.8,2,1588,6830.3,7122.9
"1098",2487746560,184549376,5540675584,360,80839,7434.6,4,1475.1,13662.2,6824.4
"1099",2487746560,184549376,5540675584,372,80827,3942.3,21,4510.2,17196.4,11186.3
"1100",2484076544,190840832,5540675584,315,80884,9956.5,4,1963.3,6946.1,13784.9
"1101",2484076544,190840832,5540675584,331,80869,7154.2,3,1528.9,14226,10398.3
"1102",2484076544,190840832,5540675584,338,80861,5162.9,2,1568.7,13663,6826.1
"1103",2484076544,190840832,5540675584,354,80846,5572.3,4.1,1707.3,6846.6,6805.1
"1104",2484076544,190840832,5530714112,394,80805,11245.2,11,3172.4,20895.9,22599.9
"1105",2484076544,190840832,5530714112,408,80791,11099.9,3,1534.6,17008.9,8568
"1106",2484076544,190840832,5530714112,437,80763,5287.7,2,1515.4,8882.4,11776
"1107",2484076544,190840832,5530714112,465,80734,10547.5,2,1480.6,17081.6,13807.3
"1108",2484076544,190840832,5530714112,479,80720,10552.9,2,1515.3,17068.5,3242.2
"1109",2484076544,190840832,5530714112,510,80689,5364.8,16.3,4888.7,11876.4,12748.2
"1110",2480930816,188219392,5535956992,420,80779,16137.1,5,2929.6,23121.1,23732.9
"1111",2480930816,188219392,5535956992,461,80739,12827,3.1,1913.9,30397.8,15210.4
"1112",2480930816,188219392,5535956992,542,80658,20646.7,5,1883.3,15206.5,18461
"1113",2480930816,188219392,5535956992,623,80577,23942.2,3.1,1898.8,30446.9,18462.5
"1114",2480930816,188219392,5535956992,663,80536,24055.6,10.2,3108.8,32201.8,3337
"1115",2475163648,193986560,5520752640,748,80451,14565.5,4,2756.8,17494.8,21320.4
"1116",2475163648,193986560,5520752640,800,80399,26831.6,2.1,2385.4,41628.1,24388.1
"1117",2475163648,193986560,5520752640,874,80325,23732,3,2399.2,47517.8,37782.5
"1118",2475163648,193986560,5520752640,1022,80178,37773.1,2,2391.7,23700.1,23759.2
"1119",2475163648,193986560,5520752640,1169,80030,41107.8,9,4641.7,48505.9,27094.4
"1120",2341470208,193986560,5530189824,1244,79955,24252.6,5.1,2667.6,50521.3,5055.6
"1121",2211971072,293076992,5530189824,1394,79805,41028.4,5,2930.2,27808.6,67848.2
"1122",2211971072,293076992,5370806272,1478,79721,43664.9,4.1,2765.4,48577.8,26963.3
"1123",2211971072,293076992,5370806272,1558,79642,24133.5,3,2498,50324.4,61483.1
"1124",2211971072,293076992,5370806272,1717,79482,40730.8,6.1,3291,25917.5,50545.3
"1125",1999110144,422051840,5450498048,1877,79323,44314.2,5.1,3066.5,52241.3,47349.5
"1126",1872756736,441974784,5266997248,1960,79240,28721.7,3.1,3048.3,55835.2,68901.6
"1127",1766326272,506462208,5339873280,2104,79121,42990.7,4.1,2810.2,26853.2,69876.6
"1128",1766326272,506462208,5339873280,2228,78972,46922.2,2,2884.5,59996.8,6510.3
"1129",1766326272,506462208,5339873280,2344,78855,32125,44.9,5785.1,40344.8,54567.2
"1130",1391984640,710410240,5215092736,2570,78629,48538.6,22.7,3457.7,59652.1,59008.9
"1131",1354235904,581435392,5573705728,2692,78482,66910.7,18.4,4270.2,69556.6,37608.6
"1132",1013972992,927465472,5059903488,2892,78307,34906.1,4,2822.9,67554.8,65882.3
"1133",1842872320,105906176,5059903488,2964,78235,57171.4,3.1,2855,33258.9,34986.1
"1134",1842872320,105906176,5647630336,3126,78074,53714.9,44.9,3504.1,57128.4,64794.3
"1135",1260388352,821559296,5621415936,3238,77961,35444.7,38,2319,56326,53656.2
"1136",1333264384,769130496,5599920128,3421,77779,40895.9,5.1,2598.8,33596.5,74676.5
"1137",1356857344,760741888,5661261824,3584,77615,54485.5,2,2412.2,58731.7,54168.8
"1138",1392508928,739770368,5661261824,3696,77503,50133.2,15.3,2577.2,57255.4,46215
"1139",1392508928,739770368,5656018944,3625,77575,24926.5,48.5,4467.8,30342.9,80069.8
"1140",1475870720,699924480,5699010560,3779,77421,53832,7.1,2657,60011,47054.9
"1141",1549795328,664272896,5699010560,3930,77270,30664.8,4,2743.1,66193.1,43899.2
"1142",1598554112,649068544,5727322112,4138,77061,60421.7,7.1,2702,35177.7,36922.2
"1143",1598554112,649068544,5727322112,3875,77324,57470.5,6.2,3105.5,63415.1,84317.7
"1144",1598554112,649068544,5302124544,3984,77216,32805,55.4,3390.1,66845.7,58571.4
"1145",1724907520,579862528,5715263488,4207,76992,56613,-1,-1,-1,64219.4
"1146",1821376512,532152320,5753012224,4377,76822,62204,6.2,2945.8,33165.3,67767.5
"1147",1912078336,474480640,5753012224,4543,76656,64852.5,89.1,3008.5,71454.6,59738.1
"1148",1912078336,474480640,5748293632,4085,77115,30001.5,16.3,2900.3,68943.5,63113.1
"1149",1912078336,474480640,5748293632,4253,76947,60061.2,3.1,2804.4,33907.5,89722
"1150",1974468608,447217664,5762973696,4415,76785,61214.4,18,5835.8,67653.1,33144.7
"1151",1995440128,441450496,5831131136,4636,76564,32576.5,7.2,2875.9,68015.8,89776.7
"1152",2047868928,408420352,5834801152,4806,76367,64205.6,5.1,2937.4,42421.3,40044.5
"1153",2047868928,408420352,5834801152,4289,76911,62093.1,3.1,2869.2,66243.2,59418.5
"1154",2047868928,408420352,5852102656,4471,76729,31982.2,3,3418.1,69444.8,63689.7
"1155",2084044800,383778816,5848956928,4657,76542,45308.4,39.8,3480.5,43029.5,42329.4
"1156",2089811968,395313152,5889851392,4872,76327,55316.8,36.4,4965.3,48697.1,38855.5
"1157",2106064896,378011648,5889851392,5138,76061,68754.5,17.7,6935,50852.6,113678
"1158",2106064896,378011648,5904531456,5325,75875,66646.9,3,3254.5,86826.1,9694.9
"1159",2106064896,378011648,5904531456,4652,76547,65746.9,3.1,3000,67054,62209.8
"1160",2153250816,302514176,5911347200,4867,76333,31044.5,34,4993.2,71921.8,84914.7
"1161",2062024704,407371776,5923930112,5041,76159,51330.2,72,2729.7,38263,79755.8
"1162",2110783488,380108800,5923930112,5166,76033,51338.5,7.2,2451.8,57701.3,6603.2
"1163",2138046464,372244480,5923930112,5368,75832,31265.9,8.1,2675.2,67676.9,62695.6
"1164",2138046464,372244480,5923930112,5544,75655,54155.2,3.1,2789.2,43797.8,61118
"1165",2138046464,372244480,5964824576,4853,76346,57092.6,14.4,4072,60416.4,54895.6
"1166",2176843776,346030080,5956960256,5082,76117,32411.1,5,2530.7,64548.9,61661
"1167",2220359680,319291392,5994184704,5259,75940,67650,6.1,2567.7,39223.3,48234.1
"1168",2226126848,323485696,5987368960,5430,75770,68148.6,40.4,3067.8,67162.1,12006.3
"1169",2226126848,323485696,5987368960,4841,76358,32883.5,7.2,3072.4,68049.3,63660.7
"1170",2238709760,313524224,7147618304,5021,76178,64596.7,17,5686.3,43035.2,96205.7
"1171",2257584128,300941312,7147618304,5193,76006,60246.5,7.1,2936.4,67143.3,69352.7
"1172",2252341248,304611328,7152336896,5428,75771,37902.4,31.6,2892.9,73682.6,41077.3
"1173",2252341248,304611328,7152336896,5608,75591,61862.5,32.7,3043.2,50332.2,71856.9
"1174",2252341248,304611328,7162822656,4892,76308,62764.7,4.1,2995.5,68861,13048
"1175",2192048128,341311488,7171211264,5112,76088,33824,16.3,4136,71507.8,27716.8
"1176",2256011264,290979840,7174881280,5284,75916,58073.8,18.2,4395,37113,86792.5
"1177",2229796864,316145664,7187988480,5447,75753,63838.1,4.1,2515.4,60310.7,14181.4
"1178",2229796864,316145664,7187988480,5670,75529,35258.3,3.1,2774,68728.1,32546.7
"1179",2204631040,317194240,7192707072,4900,76299,58815.5,6.1,2918.4,39329.4,39659.8
"1180",2269118464,244842496,7197949952,5078,76121,62965.1,14.1,4461.8,63696.1,6615.6
"1181",2177368064,349175808,7197949952,5321,75879,35763,7.1,3434.8,73896.7,127071.1
"1182",2187853824,336592896,7204241408,5519,75680,63265.6,6.1,3090.1,48171.3,118749.5
"1183",2189950976,338690048,7204241408,5686,75514,63858.4,4.1,3199.5,71239.8,10222.8
"1184",2189950976,338690048,7204241408,4888,76311,36728.7,18.9,3821.7,76106.3,91978
"1185",2245525504,264765440,7114063872,5051,76148,56250.8,11.2,3238.2,41280.4,64042.2
"1186",2439512064,74973184,7083130880,5208,75992,58371.5,5.1,2316.5,56826.1,15583.2
"1187",2175795200,348651520,7083130880,5423,75777,38554.3,4,2482.6,67371.3,89395.3
"1188",2175795200,348651520,7102005248,5587,75587,57435.8,5.2,2698.2,45128.1,36636.2
"1189",2180513792,338690048,7102005248,4904,76296,58879.4,7.1,2803.7,59005.6,13485.4
"1190",2180513792,338690048,7111442432,5131,76069,37746.4,11.2,5604.5,68264.8,33031.5
"1191",2217738240,327680000,7126122496,5305,75894,59998.9,4.1,2911.1,39976.1,96003.4
"1192",2249195520,303038464,7113539584,5477,75722,69510.7,6.2,3027.4,65075.6,16564.7
"1193",2250244096,310902784,7113539584,5708,75491,36422.4,5.2,2951.7,73723.8,60080.6
"1194",2250244096,310902784,7133986816,4859,76340,62006.7,3.1,3441.3,42369.9,126542.1
"1195",2258108416,301989888,7137132544,5066,76134,61064.3,10.3,3543.4,65151.3,37074.6
"1196",2262302720,303038464,7157579776,5306,75894,33820.7,4.1,3076,74326.4,68357.2
"1197",2282225664,289406976,7157579776,5491,75708,65802.9,24.2,3185.5,60757,49456.5
"1198",2283798528,291504128,7164919808,5668,75531,61639.2,4.1,3158.4,61988.3,36980.4
"1199",2283798528,291504128,7164919808,4911,76288,34139.9,4.1,3310.5,75343.8,37124.7
"1200",2138570752,287834112,7183269888,5073,76127,57283.6,34.7,4616.8,50529.1,45398.2
"1201",2011693056,436731904,7208960000,5289,75910,59832.9,12.2,4005.9,48390.4,6504.4
"1202",2082471936,374865920,7214727168,5508,75692,37551.9,17.2,2586.6,65737.8,91036.1
"1203",2068840448,405798912,7214727168,5675,75524,60506.1,18.2,2704.4,70161.5,87192.4
"1204",2068840448,405798912,7214727168,4939,76260,62259.3,4.1,3123.3,35723.2,9875.5
"1205",2120220672,361234432,7193231360,5156,76043,49451.4,8.2,3591,64289.6,28302.4
"1206",2177892352,331874304,7210532864,5344,75856,32807.8,8.2,2624,63281.2,82351.3
"1207",2157445120,353370112,7196901376,5480,75719,57835.3,3,2831.7,45192.5,63084.7
"1208",2157445120,353370112,7205814272,5693,75506,54075.4,3,2879.4,74345.3,57915.7
"1209",2157445120,353370112,7205814272,4810,76389,26581.8,6.2,2922,56059.2,29620.2
"1210",2125463552,371720192,7202668544,4951,76248,39300.7,15.2,5402.5,50485.4,15422.6
"1211",2163736576,342360064,7212105728,5224,75976,43686.8,6.1,2870.9,67038.8,55179.8
"1212",2160066560,357040128,7212105728,5424,75775,89497.8,46.9,3207.2,70352.1,81216.3
"1213",2163212288,346030080,7219445760,4679,76521,69108.9,44.4,2974.9,38532.6,37543
"1214",2163212288,346030080,7219445760,4911,76289,47081.1,4.1,3563.9,68078.2,35986.1
"1215",2269642752,235405312,7230980096,5084,76091,45875.4,10.3,3501.3,72534.1,39190.8
"1216",2408579072,105906176,7048527872,5251,75948,56895,8.1,3069,42498.3,37820.6
"1217",2179989504,348651520,7048527872,5480,75719,63704.2,6.2,2908,68827.6,35254
"1218",2179989504,348651520,7233601536,5655,75544,32771.6,18.2,2984.1,78628.4,42410.1
"1219",2173173760,334495744,7233601536,4912,76288,57774.6,4.1,3329.1,45116.6,89310.6
"1220",2165833728,353370112,7232552960,5157,76043,42096.8,9.1,4799.5,64720.7,97778.4
"1221",2366636032,164626432,7396655104,5343,75857,61693.8,24,3082.7,69540.8,13501.1
"1222",2205679616,331874304,7396655104,5525,75675,74573.5,2,2957.5,46409.4,100922.2
"1223",2210398208,325582848,7406616576,5770,75430,39024.4,4.1,3078.7,67617.4,4073.3
"1224",2210398208,325582848,7406616576,4901,76298,67309.1,4.1,3351.3,71822.5,34018.9
"1225",2188902400,327155712,7423918080,5086,76114,57132.9,8.2,3611.7,41291.6,79773
"1226",2181562368,347078656,7280787456,5292,75908,52048.8,35.1,3619.8,50451.5,3202.4
"1227",2221408256,326631424,7422869504,5606,75593,57046,6.1,2873.8,46947,93669.4
"1228",2221408256,326631424,7422869504,4886,76313,52951.6,3.1,2963.5,63381.1,16036.9
"1229",2223505408,315097088,7313817600,5049,76150,31057.5,9.2,5330.9,67617.6,26595.2
"1230",2223505408,324534272,7416053760,5210,75990,60510,5.1,2625.5,40740,9682.4
"1231",2232942592,315097088,7416053760,5428,75772,63520.3,93,2320.9,56990.5,87320.1
"1232",2231894016,315097088,7418675200,5597,75578,39036.2,83,2749.6,71294.7,43183.9
"1233",2231894016,315097088,7418675200,5758,75442,58557.2,31.6,2876.3,43384.3,64471.6
"1234",2221932544,316145664,7419199488,5112,76087,59959.8,8.2,3801.1,58756.6,34067.3
"1235",2278031360,249036800,7259291648,5278,75897,30396.6,7.1,2488.6,68367.3,13020.9
"1236",2195718144,336068608,7426539520,5439,75760,56943.3,3.1,2603.2,41736.7,6484.5
"1237",2414870528,121634816,7426539520,5659,75541,60046.1,15.2,2827,67729.5,40863.5
"1238",2414870528,121634816,7426539520,4779,76421,31783.8,3.1,3329.6,71110,39591.2
"1239",2206728192,326631424,7349469184,4919,76281,29710.2,27,4549.5,40408.3,57801.2
"1240",2226651136,318242816,7429160960,5172,76027,88877.7,71,2715.3,61201.5,78500.6
"1241",2227699712,318242816,7429160960,5324,75849,39357,14,2775,68768.4,50116.2
"1242",2227699712,318242816,7429160960,5521,75679,62632.7,8.2,2915.6,47306.5,90853.8
"1243",2273312768,287834112,7423918080,5749,75450,63960,4.1,3118.5,64747.2,37250.6
"1244",2273312768,287834112,7423918080,5045,76154,34926.8,6.2,3796.2,68646.9,33598.4
"1245",2233466880,301989888,7341080576,5135,76065,46278.2,5,2049.2,35829.4,34449.6
"1246",2463629312,63438848,7382499328,5311,75888,49972.4,5.1,2002,50137,98582.3
"1247",2463629312,63438848,7356809216,5489,75710,31909.9,6.1,2544.9,63093.5,60608.8
"1248",2201485312,336068608,7356809216,4604,76596,45253.6,23.5,2846.1,39673.9,53504.1
"1249",2211971072,325582848,7373586432,4825,76374,60292.2,10.9,5678.5,56525.1,30811.9
